uitkomstmaat,model,ggd_regio,b,ll,ul,referentie_regio,beta_referentie_regio,goedkoper_dan_ref_regio,duurder_dan_ref_regio,verschil
Totale Zorgkosten,1,GGD Haaglanden,2434.742837520108,2223.1623105278004,2646.3233645124155,GGD Drenthe,1879.0890923113525,False,True,555.6537452087555
Totale Zorgkosten,1,GGD Fryslân,3076.1822503239914,2808.8602762666155,3343.5042243813673,GGD Drenthe,1879.0890923113525,False,True,1197.093158012639
Totale Zorgkosten,1,GGD Zaanstreek/Waterland,1803.7854699477248,1647.0354943727564,1960.5354455226932,GGD Drenthe,1879.0890923113525,False,False,0.0
Totale Zorgkosten,1,GGD Groningen,2062.914193389292,1883.6457854691425,2242.1826013094415,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Drenthe,1879.0890923113525,1715.795189444106,2042.382995178599,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD IJsselland,2135.4857153335965,1949.9108011898784,2321.0606294773147,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Regio Twente,2361.620342725815,2156.3942018087646,2566.8464836428657,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Noord- en Oost-Gelderland,2954.474360484212,2697.7288707579905,3211.2198502104334,GGD IJsselland,2135.4857153335965,False,True,818.9886451506154
Totale Zorgkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,2072.581519039517,2467.080731225954,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Gelderland-Zuid,2303.0201562891057,2102.8864046531976,2503.1539079250138,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Flevoland,2170.221633693533,1981.628148635918,2358.815118751148,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Regio Utrecht,1432.4915138803835,1308.0071926830256,1556.9758350777415,GGD IJsselland,2135.4857153335965,True,False,-702.994201453213
Totale Zorgkosten,1,GGD Hollands-Noorden,2189.394449820313,1999.1348362182302,2379.654063422396,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Kennemerland,2224.092083976411,2030.817226379356,2417.3669415734657,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Amsterdam,3185.2968449941145,2908.4927510647394,3462.1009389234896,GGD IJsselland,2135.4857153335965,False,True,1049.811129660518
Totale Zorgkosten,1,GGD Gooi en Vechtstreek,2123.055614087551,1938.5608827589037,2307.5503454161985,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Hollands-Midden,2320.618936933445,2118.955841325036,2522.2820325418543,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Rotterdam-Rijnmond,2186.1152921179028,1996.140639171243,2376.0899450645625,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,Dienst Gezondheid & Jeugd ZHZ,1732.5287849521872,1581.9710555277143,1883.08651437666,GGD IJsselland,2135.4857153335965,True,False,-402.9569303814094
Totale Zorgkosten,1,GGD Zeeland,2657.1291258060082,2426.223104824644,2888.0351467873725,GGD IJsselland,2135.4857153335965,False,True,521.6434104724117
Totale Zorgkosten,1,GGD West-Brabant,2500.7732130747095,2283.4546091725742,2718.0918169768447,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Hart voor Brabant,2516.4127788172186,2297.735087823528,2735.0904698109093,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Brabant-Zuidoost,1836.2450180821045,1676.6742894508504,1995.8157467133585,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Limburg-Noord,2761.1177243744396,2521.175035475937,3001.0604132729422,GGD IJsselland,2135.4857153335965,False,True,625.6320090408431
Totale Zorgkosten,1,GGD Zuid-Limburg,1639.2595748830877,1496.8069924640686,1781.7121573021068,GGD IJsselland,2135.4857153335965,True,False,-496.22614045050886
Totale Zorgkosten,1,GGD Haaglanden,2434.742837520108,2223.1623105278004,2646.3233645124155,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Fryslân,3076.1822503239914,2808.8602762666155,3343.5042243813673,GGD IJsselland,2135.4857153335965,False,True,940.6965349903949
Totale Zorgkosten,1,GGD Zaanstreek/Waterland,1803.7854699477248,1647.0354943727564,1960.5354455226932,GGD IJsselland,2135.4857153335965,False,False,0.0
Totale Zorgkosten,1,GGD Groningen,2062.914193389292,1883.6457854691425,2242.1826013094415,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Drenthe,1879.0890923113525,1715.795189444106,2042.382995178599,GGD Regio Twente,2361.620342725815,True,False,-482.53125041446265
Totale Zorgkosten,1,GGD IJsselland,2135.4857153335965,1949.9108011898784,2321.0606294773147,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Regio Twente,2361.620342725815,2156.3942018087646,2566.8464836428657,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Noord- en Oost-Gelderland,2954.474360484212,2697.7288707579905,3211.2198502104334,GGD Regio Twente,2361.620342725815,False,True,592.8540177583968
Totale Zorgkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,2072.581519039517,2467.080731225954,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Gelderland-Zuid,2303.0201562891057,2102.8864046531976,2503.1539079250138,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Flevoland,2170.221633693533,1981.628148635918,2358.815118751148,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Regio Utrecht,1432.4915138803835,1308.0071926830256,1556.9758350777415,GGD Regio Twente,2361.620342725815,True,False,-929.1288288454316
Totale Zorgkosten,1,GGD Hollands-Noorden,2189.394449820313,1999.1348362182302,2379.654063422396,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Kennemerland,2224.092083976411,2030.817226379356,2417.3669415734657,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Amsterdam,3185.2968449941145,2908.4927510647394,3462.1009389234896,GGD Regio Twente,2361.620342725815,False,True,823.6765022682994
Totale Zorgkosten,1,GGD Gooi en Vechtstreek,2123.055614087551,1938.5608827589037,2307.5503454161985,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Hollands-Midden,2320.618936933445,2118.955841325036,2522.2820325418543,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Rotterdam-Rijnmond,2186.1152921179028,1996.140639171243,2376.0899450645625,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,Dienst Gezondheid & Jeugd ZHZ,1732.5287849521872,1581.9710555277143,1883.08651437666,GGD Regio Twente,2361.620342725815,True,False,-629.091557773628
Totale Zorgkosten,1,GGD Zeeland,2657.1291258060082,2426.223104824644,2888.0351467873725,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD West-Brabant,2500.7732130747095,2283.4546091725742,2718.0918169768447,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Hart voor Brabant,2516.4127788172186,2297.735087823528,2735.0904698109093,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Brabant-Zuidoost,1836.2450180821045,1676.6742894508504,1995.8157467133585,GGD Regio Twente,2361.620342725815,True,False,-525.3753246437107
Totale Zorgkosten,1,GGD Limburg-Noord,2761.1177243744396,2521.175035475937,3001.0604132729422,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Zuid-Limburg,1639.2595748830877,1496.8069924640686,1781.7121573021068,GGD Regio Twente,2361.620342725815,True,False,-722.3607678427275
Totale Zorgkosten,1,GGD Haaglanden,2434.742837520108,2223.1623105278004,2646.3233645124155,GGD Regio Twente,2361.620342725815,False,False,0.0
Totale Zorgkosten,1,GGD Fryslân,3076.1822503239914,2808.8602762666155,3343.5042243813673,GGD Regio Twente,2361.620342725815,False,True,714.5619075981763
Totale Zorgkosten,1,GGD Zaanstreek/Waterland,1803.7854699477248,1647.0354943727564,1960.5354455226932,GGD Regio Twente,2361.620342725815,True,False,-557.8348727780904
Totale Zorgkosten,1,GGD Groningen,2062.914193389292,1883.6457854691425,2242.1826013094415,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-891.56016709492
Totale Zorgkosten,1,GGD Drenthe,1879.0890923113525,1715.795189444106,2042.382995178599,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-1075.3852681728595
Totale Zorgkosten,1,GGD IJsselland,2135.4857153335965,1949.9108011898784,2321.0606294773147,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-818.9886451506154
Totale Zorgkosten,1,GGD Regio Twente,2361.620342725815,2156.3942018087646,2566.8464836428657,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-592.8540177583968
Totale Zorgkosten,1,GGD Noord- en Oost-Gelderland,2954.474360484212,2697.7288707579905,3211.2198502104334,GGD Noord- en Oost-Gelderland,2954.474360484212,False,False,0.0
Totale Zorgkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,2072.581519039517,2467.080731225954,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-684.6432353514765
Totale Zorgkosten,1,GGD Gelderland-Zuid,2303.0201562891057,2102.8864046531976,2503.1539079250138,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-651.4542041951063
Totale Zorgkosten,1,GGD Flevoland,2170.221633693533,1981.628148635918,2358.815118751148,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-784.2527267906789
Totale Zorgkosten,1,GGD Regio Utrecht,1432.4915138803835,1308.0071926830256,1556.9758350777415,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-1521.9828466038284
Totale Zorgkosten,1,GGD Hollands-Noorden,2189.394449820313,1999.1348362182302,2379.654063422396,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-765.0799106638988
Totale Zorgkosten,1,GGD Kennemerland,2224.092083976411,2030.817226379356,2417.3669415734657,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-730.3822765078012
Totale Zorgkosten,1,GGD Amsterdam,3185.2968449941145,2908.4927510647394,3462.1009389234896,GGD Noord- en Oost-Gelderland,2954.474360484212,False,False,0.0
Totale Zorgkosten,1,GGD Gooi en Vechtstreek,2123.055614087551,1938.5608827589037,2307.5503454161985,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-831.4187463966609
Totale Zorgkosten,1,GGD Hollands-Midden,2320.618936933445,2118.955841325036,2522.2820325418543,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-633.8554235507668
Totale Zorgkosten,1,GGD Rotterdam-Rijnmond,2186.1152921179028,1996.140639171243,2376.0899450645625,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-768.3590683663092
Totale Zorgkosten,1,Dienst Gezondheid & Jeugd ZHZ,1732.5287849521872,1581.9710555277143,1883.08651437666,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-1221.9455755320248
Totale Zorgkosten,1,GGD Zeeland,2657.1291258060082,2426.223104824644,2888.0351467873725,GGD Noord- en Oost-Gelderland,2954.474360484212,False,False,0.0
Totale Zorgkosten,1,GGD West-Brabant,2500.7732130747095,2283.4546091725742,2718.0918169768447,GGD Noord- en Oost-Gelderland,2954.474360484212,False,False,0.0
Totale Zorgkosten,1,GGD Hart voor Brabant,2516.4127788172186,2297.735087823528,2735.0904698109093,GGD Noord- en Oost-Gelderland,2954.474360484212,False,False,0.0
Totale Zorgkosten,1,GGD Brabant-Zuidoost,1836.2450180821045,1676.6742894508504,1995.8157467133585,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-1118.2293424021075
Totale Zorgkosten,1,GGD Limburg-Noord,2761.1177243744396,2521.175035475937,3001.0604132729422,GGD Noord- en Oost-Gelderland,2954.474360484212,False,False,0.0
Totale Zorgkosten,1,GGD Zuid-Limburg,1639.2595748830877,1496.8069924640686,1781.7121573021068,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-1315.2147856011243
Totale Zorgkosten,1,GGD Haaglanden,2434.742837520108,2223.1623105278004,2646.3233645124155,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-519.731522964104
Totale Zorgkosten,1,GGD Fryslân,3076.1822503239914,2808.8602762666155,3343.5042243813673,GGD Noord- en Oost-Gelderland,2954.474360484212,False,False,0.0
Totale Zorgkosten,1,GGD Zaanstreek/Waterland,1803.7854699477248,1647.0354943727564,1960.5354455226932,GGD Noord- en Oost-Gelderland,2954.474360484212,True,False,-1150.6888905364872
Totale Zorgkosten,1,GGD Groningen,2062.914193389292,1883.6457854691425,2242.1826013094415,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Drenthe,1879.0890923113525,1715.795189444106,2042.382995178599,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,True,False,-390.74203282138296
Totale Zorgkosten,1,GGD IJsselland,2135.4857153335965,1949.9108011898784,2321.0606294773147,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Regio Twente,2361.620342725815,2156.3942018087646,2566.8464836428657,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Noord- en Oost-Gelderland,2954.474360484212,2697.7288707579905,3211.2198502104334,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,True,684.6432353514765
Totale Zorgkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,2072.581519039517,2467.080731225954,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Gelderland-Zuid,2303.0201562891057,2102.8864046531976,2503.1539079250138,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Flevoland,2170.221633693533,1981.628148635918,2358.815118751148,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Regio Utrecht,1432.4915138803835,1308.0071926830256,1556.9758350777415,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,True,False,-837.3396112523519
Totale Zorgkosten,1,GGD Hollands-Noorden,2189.394449820313,1999.1348362182302,2379.654063422396,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Kennemerland,2224.092083976411,2030.817226379356,2417.3669415734657,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Amsterdam,3185.2968449941145,2908.4927510647394,3462.1009389234896,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,True,915.4657198613791
Totale Zorgkosten,1,GGD Gooi en Vechtstreek,2123.055614087551,1938.5608827589037,2307.5503454161985,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Hollands-Midden,2320.618936933445,2118.955841325036,2522.2820325418543,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Rotterdam-Rijnmond,2186.1152921179028,1996.140639171243,2376.0899450645625,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,Dienst Gezondheid & Jeugd ZHZ,1732.5287849521872,1581.9710555277143,1883.08651437666,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,True,False,-537.3023401805483
Totale Zorgkosten,1,GGD Zeeland,2657.1291258060082,2426.223104824644,2888.0351467873725,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD West-Brabant,2500.7732130747095,2283.4546091725742,2718.0918169768447,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Hart voor Brabant,2516.4127788172186,2297.735087823528,2735.0904698109093,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Brabant-Zuidoost,1836.2450180821045,1676.6742894508504,1995.8157467133585,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,True,False,-433.58610705063097
Totale Zorgkosten,1,GGD Limburg-Noord,2761.1177243744396,2521.175035475937,3001.0604132729422,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,True,491.28659924170415
Totale Zorgkosten,1,GGD Zuid-Limburg,1639.2595748830877,1496.8069924640686,1781.7121573021068,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,True,False,-630.5715502496478
Totale Zorgkosten,1,GGD Haaglanden,2434.742837520108,2223.1623105278004,2646.3233645124155,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,False,0.0
Totale Zorgkosten,1,GGD Fryslân,3076.1822503239914,2808.8602762666155,3343.5042243813673,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,False,True,806.351125191256
Totale Zorgkosten,1,GGD Zaanstreek/Waterland,1803.7854699477248,1647.0354943727564,1960.5354455226932,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,True,False,-466.0456551850107
Totale Zorgkosten,1,GGD Groningen,2062.914193389292,1883.6457854691425,2242.1826013094415,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Drenthe,1879.0890923113525,1715.795189444106,2042.382995178599,GGD Gelderland-Zuid,2303.0201562891057,True,False,-423.9310639777532
Totale Zorgkosten,1,GGD IJsselland,2135.4857153335965,1949.9108011898784,2321.0606294773147,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Regio Twente,2361.620342725815,2156.3942018087646,2566.8464836428657,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Noord- en Oost-Gelderland,2954.474360484212,2697.7288707579905,3211.2198502104334,GGD Gelderland-Zuid,2303.0201562891057,False,True,651.4542041951063
Totale Zorgkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,2072.581519039517,2467.080731225954,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Gelderland-Zuid,2303.0201562891057,2102.8864046531976,2503.1539079250138,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Flevoland,2170.221633693533,1981.628148635918,2358.815118751148,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Regio Utrecht,1432.4915138803835,1308.0071926830256,1556.9758350777415,GGD Gelderland-Zuid,2303.0201562891057,True,False,-870.5286424087221
Totale Zorgkosten,1,GGD Hollands-Noorden,2189.394449820313,1999.1348362182302,2379.654063422396,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Kennemerland,2224.092083976411,2030.817226379356,2417.3669415734657,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Amsterdam,3185.2968449941145,2908.4927510647394,3462.1009389234896,GGD Gelderland-Zuid,2303.0201562891057,False,True,882.2766887050088
Totale Zorgkosten,1,GGD Gooi en Vechtstreek,2123.055614087551,1938.5608827589037,2307.5503454161985,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Hollands-Midden,2320.618936933445,2118.955841325036,2522.2820325418543,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Rotterdam-Rijnmond,2186.1152921179028,1996.140639171243,2376.0899450645625,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,Dienst Gezondheid & Jeugd ZHZ,1732.5287849521872,1581.9710555277143,1883.08651437666,GGD Gelderland-Zuid,2303.0201562891057,True,False,-570.4913713369185
Totale Zorgkosten,1,GGD Zeeland,2657.1291258060082,2426.223104824644,2888.0351467873725,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD West-Brabant,2500.7732130747095,2283.4546091725742,2718.0918169768447,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Hart voor Brabant,2516.4127788172186,2297.735087823528,2735.0904698109093,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Brabant-Zuidoost,1836.2450180821045,1676.6742894508504,1995.8157467133585,GGD Gelderland-Zuid,2303.0201562891057,True,False,-466.7751382070012
Totale Zorgkosten,1,GGD Limburg-Noord,2761.1177243744396,2521.175035475937,3001.0604132729422,GGD Gelderland-Zuid,2303.0201562891057,False,True,458.09756808533393
Totale Zorgkosten,1,GGD Zuid-Limburg,1639.2595748830877,1496.8069924640686,1781.7121573021068,GGD Gelderland-Zuid,2303.0201562891057,True,False,-663.760581406018
Totale Zorgkosten,1,GGD Haaglanden,2434.742837520108,2223.1623105278004,2646.3233645124155,GGD Gelderland-Zuid,2303.0201562891057,False,False,0.0
Totale Zorgkosten,1,GGD Fryslân,3076.1822503239914,2808.8602762666155,3343.5042243813673,GGD Gelderland-Zuid,2303.0201562891057,False,True,773.1620940348857
Totale Zorgkosten,1,GGD Zaanstreek/Waterland,1803.7854699477248,1647.0354943727564,1960.5354455226932,GGD Gelderland-Zuid,2303.0201562891057,True,False,-499.2346863413809
Totale Zorgkosten,1,GGD Groningen,2062.914193389292,1883.6457854691425,2242.1826013094415,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Drenthe,1879.0890923113525,1715.795189444106,2042.382995178599,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD IJsselland,2135.4857153335965,1949.9108011898784,2321.0606294773147,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Regio Twente,2361.620342725815,2156.3942018087646,2566.8464836428657,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Noord- en Oost-Gelderland,2954.474360484212,2697.7288707579905,3211.2198502104334,GGD Flevoland,2170.221633693533,False,True,784.2527267906789
Totale Zorgkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,2072.581519039517,2467.080731225954,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Gelderland-Zuid,2303.0201562891057,2102.8864046531976,2503.1539079250138,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Flevoland,2170.221633693533,1981.628148635918,2358.815118751148,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Regio Utrecht,1432.4915138803835,1308.0071926830256,1556.9758350777415,GGD Flevoland,2170.221633693533,True,False,-737.7301198131495
Totale Zorgkosten,1,GGD Hollands-Noorden,2189.394449820313,1999.1348362182302,2379.654063422396,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Kennemerland,2224.092083976411,2030.817226379356,2417.3669415734657,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Amsterdam,3185.2968449941145,2908.4927510647394,3462.1009389234896,GGD Flevoland,2170.221633693533,False,True,1015.0752113005815
Totale Zorgkosten,1,GGD Gooi en Vechtstreek,2123.055614087551,1938.5608827589037,2307.5503454161985,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Hollands-Midden,2320.618936933445,2118.955841325036,2522.2820325418543,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Rotterdam-Rijnmond,2186.1152921179028,1996.140639171243,2376.0899450645625,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,Dienst Gezondheid & Jeugd ZHZ,1732.5287849521872,1581.9710555277143,1883.08651437666,GGD Flevoland,2170.221633693533,True,False,-437.69284874134587
Totale Zorgkosten,1,GGD Zeeland,2657.1291258060082,2426.223104824644,2888.0351467873725,GGD Flevoland,2170.221633693533,False,True,486.9074921124752
Totale Zorgkosten,1,GGD West-Brabant,2500.7732130747095,2283.4546091725742,2718.0918169768447,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Hart voor Brabant,2516.4127788172186,2297.735087823528,2735.0904698109093,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Brabant-Zuidoost,1836.2450180821045,1676.6742894508504,1995.8157467133585,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Limburg-Noord,2761.1177243744396,2521.175035475937,3001.0604132729422,GGD Flevoland,2170.221633693533,False,True,590.8960906809066
Totale Zorgkosten,1,GGD Zuid-Limburg,1639.2595748830877,1496.8069924640686,1781.7121573021068,GGD Flevoland,2170.221633693533,True,False,-530.9620588104453
Totale Zorgkosten,1,GGD Haaglanden,2434.742837520108,2223.1623105278004,2646.3233645124155,GGD Flevoland,2170.221633693533,False,False,0.0
Totale Zorgkosten,1,GGD Fryslân,3076.1822503239914,2808.8602762666155,3343.5042243813673,GGD Flevoland,2170.221633693533,False,True,905.9606166304584
Totale Zorgkosten,1,GGD Zaanstreek/Waterland,1803.7854699477248,1647.0354943727564,1960.5354455226932,GGD Flevoland,2170.221633693533,True,False,-366.43616374580824
Totale Zorgkosten,1,GGD Groningen,2062.914193389292,1883.6457854691425,2242.1826013094415,GGD Regio Utrecht,1432.4915138803835,False,True,630.4226795089085
Totale Zorgkosten,1,GGD Drenthe,1879.0890923113525,1715.795189444106,2042.382995178599,GGD Regio Utrecht,1432.4915138803835,False,True,446.59757843096895
Totale Zorgkosten,1,GGD IJsselland,2135.4857153335965,1949.9108011898784,2321.0606294773147,GGD Regio Utrecht,1432.4915138803835,False,True,702.994201453213
Totale Zorgkosten,1,GGD Regio Twente,2361.620342725815,2156.3942018087646,2566.8464836428657,GGD Regio Utrecht,1432.4915138803835,False,True,929.1288288454316
Totale Zorgkosten,1,GGD Noord- en Oost-Gelderland,2954.474360484212,2697.7288707579905,3211.2198502104334,GGD Regio Utrecht,1432.4915138803835,False,True,1521.9828466038284
Totale Zorgkosten,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,2269.8311251327355,2072.581519039517,2467.080731225954,GGD Regio Utrecht,1432.4915138803835,False,True,837.3396112523519
Totale Zorgkosten,1,GGD Gelderland-Zuid,2303.0201562891057,2102.8864046531976,2503.1539079250138,GGD Regio Utrecht,1432.4915138803835,False,True,870.5286424087221
Totale Zorgkosten,1,GGD Flevoland,2170.221633693533,1981.628148635918,2358.815118751148,GGD Regio Utrecht,1432.4915138803835,False,True,737.7301198131495
Totale Zorgkosten,1,GGD Regio Utrecht,1432.4915138803835,1308.0071926830256,1556.9758350777415,GGD Regio Utrecht,1432.4915138803835,False,False,0.0
Totale Zorgkosten,1,GGD Hollands-Noorden,2189.394449820313,1999.1348362182302,2379.654063422396,GGD Regio Utrecht,1432.4915138803835,False,True,756.9029359399296
Totale Zorgkosten,1,GGD Kennemerland,2224.092083976411,2030.817226379356,2417.3669415734657,GGD Regio Utrecht,1432.4915138803835,False,True,791.6005700960272
